Num_Acc;catr;voie;v1;v2;circ;nbv;pr;pr1;vosp;prof;plan;lartpc;larrout;surf;infra;situ;env1
2,018E+11;4;;;;2;2;0;0;0;2;1;;;1;0;3;0
2,018E+11;4;;;;1;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;3;37;;;2;2;34;250;0;1;1;;;2;0;3;0
2,018E+11;4;;;;2;5;0;0;0;2;1;;;1;0;2;0
2,018E+11;4;;;;2;0;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;3;612;;;2;3;66;0;0;1;1;;;1;0;3;0
2,018E+11;1;75;;;1;2;;;0;1;1;;;1;3;3;0
2,018E+11;4;;;;2;2;0;0;0;1;2;;;1;0;3;0
2,018E+11;4;0;;;2;2;;;0;1;1;0;0;1;0;1;99
2,018E+11;9;0;;;3;2;;;1;1;1;30;30;9;0;1;0
2,018E+11;3;172;;;2;2;2;400;0;1;1;10;60;1;5;1;0
2,018E+11;4;0;;;1;3;;;0;1;3;95;84;1;5;1;99
2,018E+11;4;0;;;2;2;;;0;1;1;6;60;1;0;1;99
2,018E+11;4;0;;;2;2;;;0;1;1;0;60;1;0;1;99
2,018E+11;4;0;;;3;4;;;3;1;1;70;110;1;5;1;99
2,018E+11;4;0;;;2;4;;;0;1;1;0;30;2;0;1;0
2,018E+11;4;0;;;2;0;;;0;1;0;0;0;1;0;1;0
2,018E+11;4;0;;;2;2;;;0;1;1;0;60;1;0;1;99
2,018E+11;4;0;;;2;0;;;0;1;1;0;0;1;0;4;0
2,018E+11;4;0;;;2;2;;;0;1;1;0;60;1;0;1;99
2,018E+11;4;0;;;2;2;;;0;1;1;0;0;1;0;1;0
2,018E+11;4;;;;2;4;;;0;1;1;16;52;1;0;1;0
2,018E+11;9;0;;;2;1;;;0;2;1;160;60;1;0;1;0
2,018E+11;4;0;;;1;1;;;0;1;1;0;20;1;0;0;3
2,018E+11;4;0;;;2;2;;;1;1;1;0;60;1;0;4;99
2,018E+11;4;0;;;3;2;;;0;2;1;30;30;1;0;1;0
2,018E+11;4;0;;;1;3;;;0;1;2;0;100;1;0;4;3
2,018E+11;4;0;;;2;2;;;0;1;1;0;60;2;0;1;99
2,018E+11;4;0;;;1;2;;;0;1;2;30;30;1;0;1;0
2,018E+11;4;0;;;2;2;;;0;1;1;0;40;2;0;1;0
2,018E+11;4;0;;;3;4;;;0;1;1;60;60;1;2;3;0
2,018E+11;4;0;;;2;4;;;0;1;1;10;60;1;0;1;99
2,018E+11;4;0;;;2;0;;;0;1;1;0;0;1;0;1;99
2,018E+11;4;0;;;2;0;;;0;1;1;0;0;1;0;1;0
2,018E+11;4;0;;;1;2;;;0;1;1;8;58;1;0;1;99
2,018E+11;3;613;;;2;3;;;0;2;1;0;98;1;0;1;99
2,018E+11;4;0;;;4;4;;;0;1;1;0;133;2;0;1;0
2,018E+11;4;0;;;1;0;;;0;1;1;0;20;1;0;1;99
2,018E+11;3;116;;;2;2;5;800;0;1;1;0;40;1;2;1;99
2,018E+11;4;0;;;2;2;;;0;2;1;0;60;1;0;1;0
2,018E+11;4;0;;;2;2;;;0;1;1;0;60;1;0;1;99
2,018E+11;4;0;;;1;0;;;0;1;1;0;0;2;0;1;0
2,018E+11;4;0;;;2;4;;;0;1;1;0;120;2;0;1;99
2,018E+11;4;0;;;2;0;;;0;1;1;0;0;1;0;1;0
2,018E+11;4;0;;;1;0;;;0;1;1;0;0;1;0;1;0
2,018E+11;4;0;;;2;3;;;0;2;1;0;91;1;0;0;0
2,018E+11;4;0;;;2;5;;;0;1;1;0;0;1;0;1;0
2,018E+11;4;0;;;1;2;;;0;1;1;0;0;2;0;1;99
2,018E+11;4;0;;;2;2;;;0;1;1;30;30;2;0;1;99
2,018E+11;4;0;;;2;3;;;0;1;1;0;90;1;0;1;3
2,018E+11;4;0;;;2;3;;;0;1;1;0;90;1;5;1;99
2,018E+11;4;;;;2;4;;;0;1;1;10;120;1;0;1;99
2,018E+11;4;0;;;2;4;;;0;1;1;0;120;1;5;1;3
2,018E+11;4;0;;;2;3;;;0;2;1;0;0;2;0;1;0
2,018E+11;4;0;;;2;2;;;0;1;1;0;40;1;0;1;99
2,018E+11;4;0;;;2;2;;;0;1;1;0;112;1;5;1;99
2,018E+11;4;0;;;4;2;;;0;1;2;30;30;2;0;1;0
2,018E+11;3;986;;;3;3;49;250;0;1;1;18;99;1;5;1;99
2,018E+11;3;172;;;4;3;2;700;0;1;1;0;90;1;0;1;99
2,018E+11;4;0;;;2;4;;;0;1;1;10;60;1;0;1;99
2,018E+11;4;0;;;1;1;;;0;1;1;0;0;1;0;1;0
2,018E+11;3;189;;;2;4;2;200;0;1;1;25;135;1;0;0;0
2,018E+11;4;0;;;2;2;;;0;1;1;0;60;1;5;1;3
2,018E+11;3;132;;;2;2;6;250;0;1;1;0;0;1;0;1;99
2,018E+11;4;0;;;0;1;;;0;1;2;0;84;1;0;1;99
2,018E+11;4;0;;;1;1;;;0;2;2;0;0;1;5;1;0
2,018E+11;4;0;;;2;4;;;0;1;1;0;0;2;0;1;99
2,018E+11;4;0;;;2;4;;;0;1;2;0;117;2;0;4;99
2,018E+11;4;0;;;1;4;1;0;0;3;1;0;60;1;6;1;0
2,018E+11;4;0;;;1;1;;;0;1;1;0;36;1;0;1;99
2,018E+11;4;0;;;1;1;;;0;1;3;0;30;1;0;1;99
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;5;3;0
2,018E+11;3;21;;;1;1;;;0;1;1;;;1;3;3;0
2,018E+11;4;0;;;1;3;;;0;1;2;0;96;1;0;1;3
2,018E+11;4;;;;1;1;0;0;0;1;1;;;1;6;3;0
2,018E+11;4;;;;1;3;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;3;;;1;0;3;0
2,018E+11;4;;;;1;2;0;0;0;1;1;;;1;5;3;0
2,018E+11;4;;;;2;3;0;0;0;2;1;;;3;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;2;0;3;0
2,018E+11;4;;;;2;4;0;0;0;1;1;;;2;0;3;0
2,018E+11;4;;;;1;2;0;0;0;1;1;;;1;0;1;0
2,018E+11;4;;;;2;2;0;0;0;2;1;;;1;5;3;0
2,018E+11;4;;;;2;5;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;3;3;0;0;0;1;1;;;1;5;3;0
2,018E+11;4;;;;2;3;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;5;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;0;1;0;0;0;1;1;;;1;5;3;0
2,018E+11;4;;;;2;2;0;0;1;1;1;;;1;0;3;0
2,018E+11;4;;;;1;2;0;0;0;1;1;;;1;0;2;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;0;1;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;1;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;1;0;0;0;1;1;;;1;0;1;0
2,018E+11;4;;;;2;5;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;3;1;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;1;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;3;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;4;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;1;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;3;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;1;1;0;0;0;1;3;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;1;1;0;0;0;1;1;;;1;0;1;0
2,018E+11;6;;;;2;1;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;1;0;0;3;1;1;;;1;4;1;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;6;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;3;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;35;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;0;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;1;2;0;0;0;1;1;;;1;5;1;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;;;0;2;1;;;1;0;3;0
2,018E+11;3;986;;;1;3;50;700;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;1;0;0;0;0;1;1;;;1;0;1;0
2,018E+11;4;;;;2;2;0;0;1;1;1;;;1;0;3;0
2,018E+11;9;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;4;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;6;2;0
2,018E+11;4;;;;1;2;0;0;0;1;1;;;1;5;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;5;0;0;0;1;1;;;1;5;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;3;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;0;4;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;0;5;0;0;0;2;1;;;1;5;3;0
2,018E+11;3;172;;;4;3;1;740;0;1;1;;;1;5;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;1;1;0;0;0;1;1;;;1;0;2;0
2,018E+11;4;;;;1;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;3;66;;;3;2;7;550;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;4;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;1;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;1;0
2,018E+11;3;116;;;2;2;5;700;0;1;2;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;1;2;0;0;0;1;2;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;1;1;1;;;1;0;2;0
2,018E+11;4;;;;2;2;;;0;1;1;;;1;0;3;0
2,018E+11;9;;;;1;2;0;0;0;1;2;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;3;;;1;0;3;0
2,018E+11;4;;;;1;2;0;0;0;1;1;;;1;6;3;0
2,018E+11;4;;;;2;4;;;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;2;;;1;6;3;0
2,018E+11;4;;;;3;5;0;0;0;1;1;;;1;5;3;0
2,018E+11;4;;;;2;4;0;0;0;1;2;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;2;2;;;1;0;3;0
2,018E+11;4;;;;2;4;0;0;0;1;1;;;2;0;3;0
2,018E+11;4;;;;;;;;;;;;;;;;
2,018E+11;3;189;;;2;5;2;200;0;1;1;;;1;5;3;0
2,018E+11;4;;;;3;4;0;0;0;1;1;;;1;5;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;1;4;0;0;0;1;1;;;1;0;1;0
2,018E+11;4;;;;3;4;;;0;2;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;3;172;;;2;5;2;720;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;4;0;0;0;1;1;;;1;5;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;1;1;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;1;2;0;0;3;1;1;;;1;5;1;0
2,018E+11;4;;;;1;1;0;0;0;2;1;;;1;0;3;0
2,018E+11;4;;;;3;4;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;4;0;0;0;3;1;;;1;5;3;0
2,018E+11;4;;;;1;2;0;0;0;1;1;;;1;5;3;0
2,018E+11;4;;;;2;2;0;0;0;4;1;;;1;0;3;0
2,018E+11;4;;;;2;4;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;1;1;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;1;1;0;0;0;2;1;;;1;0;3;0
2,018E+11;4;;;;1;1;0;0;0;1;2;;;1;0;3;0
2,018E+11;4;;;;2;3;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;2;;;1;0;3;0
2,018E+11;4;;;;2;4;0;0;0;2;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;2;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;1;3;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;4;0;0;0;1;1;;;1;0;1;0
2,018E+11;4;;;;2;4;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;0;0;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;1;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;4;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;3;2;0;0;0;1;1;;;1;0;1;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;3;6;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;4;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;3;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;4;0;0;3;1;1;;;1;4;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;2;0
2,018E+11;4;;;;2;3;0;0;1;2;1;;;1;0;3;0
2,018E+11;4;;;;1;0;0;0;1;1;1;;;1;0;3;0
2,018E+11;4;;;;1;1;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;3;2;;;1;0;3;0
2,018E+11;4;;;;1;2;0;0;0;1;2;;;1;0;3;0
2,018E+11;4;;;;2;0;0;0;3;1;1;;;9;4;3;0
2,018E+11;9;;;;0;2;0;0;3;1;1;;;1;0;3;0
2,018E+11;4;;;;1;1;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;2;3;;;1;0;3;0
2,018E+11;4;;;;1;3;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;1;2;0;0;0;1;1;;;1;5;2;0
2,018E+11;4;;;;1;2;0;0;0;1;2;;;1;5;3;0
2,018E+11;4;;;;2;4;0;0;0;1;2;;;1;0;3;0
2,018E+11;4;;;;3;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;1;1;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;4;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;1;1;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;4;0;0;0;1;2;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;4;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;4;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;4;0;0;0;2;1;;;2;0;3;0
2,018E+11;4;;;;2;5;0;0;0;1;1;;;1;0;1;0
2,018E+11;9;;;;2;2;0;0;3;3;2;;;1;5;3;0
2,018E+11;3;116;;;2;2;5;45;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;2;1;;;2;5;3;0
2,018E+11;4;;;;2;2;0;0;0;1;2;;;2;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;2;0;3;0
2,018E+11;4;;;;1;2;0;0;0;1;2;;;1;0;3;0
2,018E+11;4;;;;2;4;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;4;0;0;3;1;1;;;2;5;3;0
2,018E+11;4;;;;2;4;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;4;0;0;0;2;1;;;1;0;3;0
2,018E+11;4;;;;1;1;0;0;0;1;1;;;2;0;3;0
2,018E+11;4;;;;0;0;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;3;1;1;;;1;4;2;0
2,018E+11;4;;;;2;4;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;2;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;1;1;2;;;1;0;3;0
2,018E+11;4;;;;2;0;0;0;0;1;1;;;1;5;3;0
2,018E+11;4;;;;2;4;;;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;9;;;;0;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;6;;;;1;1;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;1;2;1;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;4;3;0
2,018E+11;4;;;;2;4;0;0;0;1;1;;;1;5;3;0
2,018E+11;3;65;;;1;2;16;900;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;1;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;3;5;0;0;3;1;1;;;1;4;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;5;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;2;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;2;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;3;;;2;0;3;0
2,018E+11;4;;;;1;1;0;0;0;1;1;;;1;0;3;0
2,018E+11;3;5;;;2;2;;;0;1;1;;;1;0;3;0
2,018E+11;4;;;;1;2;0;0;0;1;2;;;1;0;3;0
2,018E+11;4;;;;2;4;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;1;1;0;0;0;1;1;;;1;0;1;0
2,018E+11;4;;;;1;2;0;0;0;1;3;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;2;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;2;0;1;0
2,018E+11;4;;;;2;5;0;0;0;2;1;;;2;0;3;0
2,018E+11;4;;;;1;0;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;4;0;0;0;1;1;;;2;5;3;0
2,018E+11;4;;;;3;0;0;0;0;1;1;;;2;5;3;0
2,018E+11;4;;;;2;3;0;0;0;1;1;;;2;0;3;0
2,018E+11;4;;;;0;2;0;0;0;1;1;;;2;0;3;0
2,018E+11;4;;;;1;2;0;0;0;1;2;;;2;0;3;0
2,018E+11;4;;;;2;4;0;0;0;1;1;;;2;5;3;0
2,018E+11;3;189;;;2;4;;;3;1;1;;;1;4;3;0
2,018E+11;4;;;;4;2;0;0;0;1;3;;;1;0;1;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;2;3;0
2,018E+11;4;;;;2;2;;;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;4;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;8;0;3;0
2,018E+11;3;986;;;3;4;;;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;2;0;3;0
2,018E+11;4;;;;2;3;0;0;0;1;1;;;2;0;3;0
2,018E+11;4;;;;2;4;0;0;0;1;1;;;2;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;2;0;3;0
2,018E+11;4;;;;1;1;0;0;0;2;1;;;1;0;3;0
2,018E+11;4;;;;2;5;0;0;0;2;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;2;1;;;2;0;3;0
2,018E+11;4;;;;1;1;0;0;0;1;1;;;1;0;2;0
2,018E+11;4;;;;2;4;0;0;1;1;1;;;1;0;3;0
2,018E+11;4;;;;0;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;2;0;3;0
2,018E+11;4;;;;1;1;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;1;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;0;1;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;4;0;0;0;1;1;;;1;0;1;0
2,018E+11;4;;;;2;4;0;0;0;1;1;;;1;5;3;0
2,018E+11;4;;;;2;2;0;0;0;1;2;;;1;5;3;0
2,018E+11;4;;;;2;4;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;1;1;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;3;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;0;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;1;3;0;0;3;1;1;;;1;0;2;0
2,018E+11;4;;;;2;2;0;0;0;2;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;2;1;;;1;0;3;0
2,018E+11;4;;;;2;0;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;1;1;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;2;0;3;0
2,018E+11;4;;;;2;4;0;0;0;1;1;;;2;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;4;0;0;0;1;1;;;1;0;3;0
2,018E+11;3;172;;;2;2;1;200;0;1;1;;;2;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;1;1;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;3;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;2;1;;;1;0;3;0
2,018E+11;3;600;;;2;2;4;400;0;1;1;;;1;0;3;0
2,018E+11;4;0;;;1;1;;;0;1;1;50;50;1;0;1;0
2,018E+11;4;0;;;1;2;;;0;1;2;0;0;2;0;1;99
2,018E+11;3;612;;;2;2;20;900;0;2;1;0;0;2;0;1;99
2,018E+11;3;612;;;2;2;21;800;0;1;1;0;35;1;0;1;99
2,018E+11;4;;;;2;2;;;0;1;1;0;35;1;0;1;99
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;1;0
2,018E+11;4;;;;2;2;0;0;0;2;4;;;2;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;1;2;0;0;0;1;1;;;2;0;3;0
2,018E+11;3;129;;;1;2;11;600;0;1;1;;;1;0;3;0
2,018E+11;3;2;;E;2;2;0;750;0;1;3;;;1;0;3;0
2,018E+11;3;2;;;1;4;41;250;1;1;1;;;1;0;3;0
2,018E+11;3;600;;;2;2;6;100;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;9;;;;1;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;3;2;;;2;3;41;600;1;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;;;0;1;1;;;1;0;3;0
2,018E+11;3;600;;;2;2;5;900;0;2;1;;;1;0;3;0
2,018E+11;4;;;;2;2;;;0;1;2;;;1;0;3;0
2,018E+11;3;2;;;2;4;38;500;2;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;;;0;1;1;;;1;5;3;0
2,018E+11;4;0;;;2;2;;;0;1;1;0;58;1;0;1;99
2,018E+11;4;0;;;2;3;;;0;1;1;0;85;2;5;1;3
2,018E+11;4;0;;;2;2;;;2;2;2;0;117;2;6;1;99
2,018E+11;4;0;;;1;1;;;0;4;1;0;0;2;0;1;3
2,018E+11;3;806;;;3;2;10;265;1;1;1;;;1;0;3;99
2,018E+11;4;;;;1;1;0;0;0;1;1;;;1;5;1;99
2,018E+11;4;;;;2;2;0;0;0;2;1;;;1;0;3;0
2,018E+11;6;;;;0;0;0;0;0;1;1;;;1;0;1;99
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;1;99
2,018E+11;4;;;;4;2;0;0;0;1;3;;;1;5;1;99
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;1;99
2,018E+11;3;806;;;2;2;11;563;0;2;2;;;1;0;3;99
2,018E+11;4;0;;;0;2;;;0;1;1;0;0;1;0;1;3
2,018E+11;4;0;;;1;1;;;0;1;1;0;0;2;0;1;99
2,018E+11;2;24;;;3;4;0;252;2;1;1;0;0;1;0;1;99
2,018E+11;4;0;;;1;1;;;0;1;1;0;0;1;0;1;99
2,018E+11;2;136;;;3;4;15;306;0;2;3;0;0;1;3;1;99
2,018E+11;4;386;;;0;2;;;0;1;3;0;0;2;5;3;99
2,018E+11;3;434;;;2;2;4;950;0;1;1;0;0;1;0;1;99
2,018E+11;4;0;;;0;1;;;0;1;1;0;0;1;0;1;99
2,018E+11;4;0;;;1;2;;;0;2;1;0;0;1;0;1;99
2,018E+11;4;0;;;2;2;;;3;1;1;0;0;2;0;1;99
2,018E+11;3;137;;;3;2;55;750;0;1;1;0;0;1;0;1;99
2,018E+11;4;0;;;3;2;;;2;1;1;0;0;1;0;1;99
2,018E+11;4;0;;;2;1;;;0;1;1;0;0;1;0;1;99
2,018E+11;4;;;;2;2;;;0;2;1;;;2;5;1;99
2,018E+11;3;137;;;3;2;55;750;0;1;1;0;0;1;3;1;99
2,018E+11;4;0;;;3;2;;;1;1;1;0;0;1;0;5;3
2,018E+11;4;0;;;2;2;;;2;1;1;0;0;1;5;1;99
