Num_Acc;senc;catv;occutc;obs;obsm;choc;manv;num_veh
2,018E+11;0;7;0;14;0;2;1;A01
2,018E+11;2;7;0;0;2;2;1;A01
2,018E+11;1;7;0;0;2;8;1;C01
2,018E+11;2;7;0;0;2;8;16;B01
2,018E+11;0;7;0;0;2;1;15;B01
2,018E+11;0;30;0;0;2;1;1;A01
2,018E+11;2;7;0;0;2;3;13;A01
2,018E+11;1;7;0;0;2;3;1;B01
2,018E+11;2;7;0;0;2;7;23;A01
2,018E+11;2;33;0;0;2;8;3;B01
2,018E+11;2;7;0;0;2;6;23;C01
2,018E+11;2;33;0;0;1;1;1;A01
2,018E+11;2;7;0;0;2;1;21;A01
2,018E+11;2;1;0;0;2;4;23;B01
2,018E+11;2;7;0;0;2;7;23;C01
2,018E+11;2;32;0;12;0;3;21;A01
2,018E+11;2;7;0;0;1;3;1;A01
2,018E+11;1;7;0;0;2;1;1;A01
2,018E+11;1;7;0;0;2;4;23;B01
2,018E+11;1;7;0;0;2;3;23;B01
2,018E+11;2;7;0;1;2;1;5;A01
2,018E+11;0;7;0;0;1;2;1;A01
2,018E+11;2;7;0;0;2;4;15;A01
2,018E+11;2;7;0;0;2;1;1;B01
2,018E+11;1;30;0;0;2;7;1;A01
2,018E+11;1;10;0;0;2;8;11;B01
2,018E+11;1;34;0;0;2;6;1;A01
2,018E+11;2;7;0;0;2;3;15;B01
2,018E+11;2;7;0;0;2;7;22;A01
2,018E+11;2;1;0;0;2;8;1;B01
2,018E+11;1;7;0;0;2;7;16;A01
2,018E+11;1;1;0;0;2;1;1;B01
2,018E+11;1;7;0;0;1;3;1;A01
2,018E+11;2;7;0;0;1;1;1;A01
2,018E+11;1;7;0;1;1;3;1;A01
2,018E+11;0;10;0;0;1;0;0;A01
2,018E+11;2;1;0;0;2;8;1;A01
2,018E+11;2;7;0;0;2;7;1;B01
2,018E+11;1;1;0;0;2;1;1;A01
2,018E+11;1;7;0;0;2;5;16;B01
2,018E+11;1;1;0;0;2;5;1;A01
2,018E+11;0;7;0;0;2;1;9;Z01
2,018E+11;2;7;0;0;2;7;23;A01
2,018E+11;2;1;0;0;2;1;1;B01
2,018E+11;2;7;0;0;2;4;4;A01
2,018E+11;2;7;0;0;2;1;23;B01
2,018E+11;2;7;0;0;1;1;1;A01
2,018E+11;1;1;0;0;1;1;1;A01
2,018E+11;2;7;0;0;2;1;1;B01
2,018E+11;2;1;0;0;2;4;23;A01
2,018E+11;2;7;0;;2;4;23;B02
2,018E+11;2;7;0;;2;1;2;A01
2,018E+11;2;1;0;;2;8;1;A01
2,018E+11;1;7;0;;2;3;1;B02
2,018E+11;1;30;0;;2;;1;A01
2,018E+11;1;7;0;;2;;16;B02
2,018E+11;1;7;0;0;2;8;1;A01
2,018E+11;2;7;0;0;2;1;1;B01
2,018E+11;1;7;0;;2;2;9;A01
2,018E+11;2;1;0;;2;1;1;B02
2,018E+11;1;7;0;;1;2;1;A01
2,018E+11;2;14;0;9;2;6;1;A01
2,018E+11;1;7;0;0;2;8;15;B01
2,018E+11;1;7;0;;2;4;23;B02
2,018E+11;2;7;0;;2;1;1;A01
2,018E+11;1;7;0;;2;3;13;A01
2,018E+11;1;32;0;;2;1;1;B02
2,018E+11;1;7;0;;2;4;23;B02
2,018E+11;1;7;0;;2;1;1;A01
2,018E+11;1;7;0;;2;1;1;A01
2,018E+11;;1;0;;2;2;19;B02
2,018E+11;1;7;0;;1;4;4;A01
2,018E+11;1;1;0;0;2;8;15;B01
2,018E+11;1;7;0;0;2;2;17;A01
2,018E+11;2;1;0;0;2;1;1;B01
2,018E+11;2;7;0;0;2;5;16;A01
2,018E+11;1;7;0;0;2;3;1;A01
2,018E+11;2;1;0;0;2;2;15;B01
2,018E+11;1;7;0;0;2;6;10;A01
2,018E+11;1;32;0;0;2;1;17;B01
2,018E+11;2;1;0;0;2;6;5;B01
2,018E+11;2;7;0;0;2;1;1;A01
2,018E+11;0;99;0;0;2;0;0;R01
2,018E+11;2;1;0;0;2;1;1;A01
2,018E+11;1;7;0;;2;1;1;B02
2,018E+11;2;32;0;;2;4;1;A01
2,018E+11;2;30;0;;1;1;17;A01
2,018E+11;1;30;0;;1;1;1;A01
2,018E+11;1;7;0;;2;;17;A01
2,018E+11;1;1;0;;2;4;1;B02
2,018E+11;2;7;0;;2;5;15;B01
2,018E+11;2;30;0;;2;1;1;A01
2,018E+11;1;7;0;;1;3;15;A01
2,018E+11;2;7;0;;0;;9;A01
2,018E+11;2;1;0;;;8;21;B02
2,018E+11;1;2;0;0;2;8;9;A01
2,018E+11;2;7;0;0;2;2;1;B01
2,018E+11;1;7;0;13;2;0;17;A01
2,018E+11;1;7;0;13;2;0;1;B01
2,018E+11;0;33;0;0;6;1;1;A01
2,018E+11;0;7;0;13;0;9;14;A01
2,018E+11;0;31;0;7;0;9;1;A01
2,018E+11;0;7;0;0;1;1;20;A01
2,018E+11;0;7;0;0;2;1;15;A01
2,018E+11;0;7;0;0;2;3;1;B01
2,018E+11;0;7;0;0;2;1;1;B01
2,018E+11;0;7;0;13;2;7;0;A01
2,018E+11;0;7;0;13;0;1;1;A01
2,018E+11;1;7;0;0;2;3;1;B01
2,018E+11;1;2;0;0;2;7;1;A01
2,018E+11;0;7;0;0;9;6;1;B01
2,018E+11;0;1;0;0;2;8;19;A01
2,018E+11;0;33;0;0;0;8;1;B01
2,018E+11;0;7;0;0;2;1;15;A01
2,018E+11;0;7;0;0;2;2;19;A01
2,018E+11;0;33;0;0;2;1;1;B01
2,018E+11;0;10;0;0;1;2;1;A01
2,018E+11;0;7;0;0;2;3;15;B01
2,018E+11;0;7;0;0;2;1;1;A01
2,018E+11;2;7;0;2;0;3;1;A01
2,018E+11;2;7;0;6;0;1;1;A01
2,018E+11;2;33;0;0;2;8;19;B01
2,018E+11;2;7;0;0;2;1;1;A01
2,018E+11;0;33;0;0;0;2;1;A01
2,018E+11;1;7;0;2;0;8;1;B01
2,018E+11;2;7;0;0;2;3;13;A01
2,018E+11;1;7;0;0;9;3;15;A01
2,018E+11;0;1;0;0;2;8;10;B01
2,018E+11;2;7;0;0;2;1;21;A01
2,018E+11;1;7;0;0;2;1;21;B01
2,018E+11;1;1;0;0;0;2;1;B01
2,018E+11;2;7;0;0;2;3;9;A01
2,018E+11;1;7;0;0;2;3;17;A01
2,018E+11;2;7;0;0;2;3;1;B01
2,018E+11;1;7;0;1;1;2;1;B01
2,018E+11;0;7;0;0;2;2;15;A01
2,018E+11;0;2;0;0;2;8;1;B01
2,018E+11;0;33;0;0;2;2;17;A01
2,018E+11;0;7;0;0;2;3;16;B01
2,018E+11;2;7;0;0;0;7;16;A01
2,018E+11;2;7;0;0;2;3;1;B01
2,018E+11;0;2;0;0;2;1;1;A01
2,018E+11;0;7;0;0;2;4;1;B01
2,018E+11;0;7;0;0;2;3;10;A01
2,018E+11;0;32;0;0;2;1;1;B01
2,018E+11;1;7;0;0;2;2;1;A01
2,018E+11;1;7;0;0;2;4;21;B01
2,018E+11;1;7;0;0;2;4;1;C01
2,018E+11;2;33;0;0;0;4;2;A01
2,018E+11;2;7;0;0;2;3;2;B01
2,018E+11;0;7;0;0;2;2;22;A01
2,018E+11;0;2;0;0;2;1;22;B01
2,018E+11;0;7;0;1;1;3;0;A01
2,018E+11;0;33;0;4;0;1;0;A01
2,018E+11;0;7;0;0;0;4;1;B01
2,018E+11;1;33;0;0;0;8;1;A01
2,018E+11;0;7;0;0;0;2;16;A01
2,018E+11;0;32;0;0;2;1;18;B01
2,018E+11;1;7;0;0;2;5;15;A01
2,018E+11;2;33;0;0;2;1;1;B01
2,018E+11;2;33;0;0;0;8;21;C01
2,018E+11;0;33;0;0;2;7;12;A01
2,018E+11;0;7;0;0;2;8;13;B01
2,018E+11;1;31;0;0;2;1;17;A01
2,018E+11;1;7;0;0;2;8;15;B01
2,018E+11;0;7;0;0;2;2;15;A01
2,018E+11;0;33;0;0;2;1;1;B01
2,018E+11;2;36;0;0;0;3;1;A01
2,018E+11;0;31;0;0;2;7;3;B01
2,018E+11;0;7;0;0;2;3;19;A01
2,018E+11;0;7;0;0;1;1;1;A01
2,018E+11;0;7;0;0;1;1;0;A01
2,018E+11;0;7;0;0;2;3;13;A01
2,018E+11;0;30;0;0;2;1;17;B01
2,018E+11;0;2;0;0;1;1;13;A01
2,018E+11;1;7;0;0;2;1;13;A01
2,018E+11;0;7;0;0;2;1;1;B01
2,018E+11;2;10;0;0;2;8;1;C01
2,018E+11;0;7;0;0;2;7;15;A01
2,018E+11;0;34;0;0;2;1;1;B01
2,018E+11;0;7;0;0;2;1;5;A01
2,018E+11;0;33;0;0;2;1;1;B01
2,018E+11;0;7;0;0;1;1;2;A01
2,018E+11;0;7;0;0;2;4;23;B01
2,018E+11;0;31;0;0;2;1;9;A01
2,018E+11;0;7;0;0;2;2;1;B01
2,018E+11;1;7;0;0;2;3;0;A01
2,018E+11;1;31;0;0;2;7;17;B01
2,018E+11;0;10;0;0;1;8;16;A01
2,018E+11;0;7;0;0;2;6;1;B01
2,018E+11;0;7;0;0;2;3;13;A01
2,018E+11;0;30;0;2;0;1;1;A01
2,018E+11;0;7;0;0;1;1;16;A01
2,018E+11;0;7;0;0;1;1;1;A01
2,018E+11;0;1;0;0;2;1;19;A01
2,018E+11;0;7;0;0;2;3;1;B01
2,018E+11;2;30;0;0;2;1;1;B01
2,018E+11;1;7;0;0;2;3;9;A01
2,018E+11;2;7;0;0;1;1;9;Z01
2,018E+11;2;30;0;0;2;8;1;B01
2,018E+11;1;7;0;0;2;2;15;A01
2,018E+11;2;7;0;0;1;1;1;A01
2,018E+11;2;7;0;0;1;1;1;A01
2,018E+11;2;7;0;1;2;1;1;B01
2,018E+11;1;7;0;0;2;1;13;A01
2,018E+11;2;7;0;0;1;8;1;A01
2,018E+11;2;7;0;0;1;1;1;A01
2,018E+11;1;7;0;0;1;0;1;A01
2,018E+11;1;7;0;0;2;1;13;A01
2,018E+11;2;7;0;0;2;2;1;B01
2,018E+11;2;7;0;0;1;1;1;A01
2,018E+11;1;7;0;0;2;1;1;A01
2,018E+11;1;33;0;0;2;4;1;B01
2,018E+11;1;33;0;0;2;1;9;A01
2,018E+11;1;7;0;0;2;8;1;B01
2,018E+11;1;7;0;0;1;1;1;A01
2,018E+11;1;7;0;0;2;1;2;A01
2,018E+11;1;7;0;3;2;4;1;B01
2,018E+11;2;15;0;0;2;6;1;C01
2,018E+11;1;7;0;0;1;1;1;A01
2,018E+11;1;7;0;0;2;1;0;B01
2,018E+11;1;7;0;0;2;1;0;Z01
2,018E+11;0;7;0;0;1;1;1;A01
2,018E+11;1;7;0;0;2;6;1;B01
2,018E+11;1;33;0;0;2;1;1;A01
2,018E+11;2;7;0;0;2;1;15;A01
2,018E+11;1;2;0;0;2;1;1;B01
2,018E+11;2;33;0;2;0;1;1;A01
2,018E+11;1;99;0;0;2;5;1;B01
2,018E+11;2;7;0;0;6;2;1;A01
2,018E+11;2;10;0;0;1;1;1;A01
2,018E+11;0;7;0;0;2;8;15;A01
2,018E+11;0;7;0;0;2;1;1;B01
2,018E+11;1;7;0;0;1;3;1;A01
2,018E+11;1;30;0;0;2;1;9;A01
2,018E+11;1;7;0;0;2;3;16;B01
2,018E+11;1;2;0;0;2;8;19;B01
2,018E+11;1;32;0;0;2;1;17;A01
2,018E+11;2;7;0;1;0;9;0;A01
2,018E+11;1;36;0;0;2;7;1;B01
2,018E+11;1;7;0;0;2;1;0;Z01
2,018E+11;2;7;0;2;0;1;1;A01
2,018E+11;1;7;0;0;1;1;15;A01
2,018E+11;2;7;0;0;1;7;1;A01
2,018E+11;2;1;0;0;2;1;1;A01
2,018E+11;1;10;0;0;2;5;16;B01
2,018E+11;2;30;0;0;2;1;1;A01
2,018E+11;2;7;0;0;2;4;1;B01
2,018E+11;1;7;0;0;2;8;1;A01
2,018E+11;2;2;0;0;2;1;1;B01
2,018E+11;1;10;0;0;2;8;9;A01
2,018E+11;1;33;0;0;2;1;1;B01
2,018E+11;2;7;0;0;1;2;0;A01
2,018E+11;2;33;0;0;2;7;17;B01
2,018E+11;2;7;0;0;2;8;15;A01
2,018E+11;1;7;0;0;1;1;1;A01
2,018E+11;2;2;0;0;2;1;13;A01
2,018E+11;2;10;0;0;2;4;1;B01
2,018E+11;2;20;0;0;1;6;1;A01
2,018E+11;0;7;0;3;2;7;13;A01
2,018E+11;0;7;0;0;2;1;1;B01
2,018E+11;1;7;0;0;2;4;15;A01
2,018E+11;1;30;0;0;2;1;1;B01
2,018E+11;1;7;0;5;1;2;1;A01
2,018E+11;1;7;0;0;2;1;2;A01
2,018E+11;1;33;0;0;2;4;16;B01
2,018E+11;1;1;0;0;2;1;19;A01
2,018E+11;1;7;0;0;2;7;16;B01
2,018E+11;1;7;0;0;2;4;2;B01
2,018E+11;1;7;0;0;2;1;1;A01
2,018E+11;1;7;0;0;2;1;15;A01
2,018E+11;1;34;0;0;2;3;15;B01
2,018E+11;1;1;0;0;2;7;19;A01
2,018E+11;2;7;0;0;9;1;1;B01
2,018E+11;2;7;0;0;2;4;1;B01
2,018E+11;2;7;0;0;2;1;2;A01
2,018E+11;1;30;0;0;2;1;1;B01
2,018E+11;1;7;0;0;2;3;15;A01
2,018E+11;1;7;0;0;2;3;15;A01
2,018E+11;1;34;0;0;2;1;17;B01
2,018E+11;1;7;0;0;1;4;4;A01
2,018E+11;1;34;0;0;2;1;1;B01
2,018E+11;2;7;0;0;2;3;15;A01
2,018E+11;1;7;0;0;1;1;17;A01
2,018E+11;1;7;0;0;1;1;1;A01
2,018E+11;1;7;0;13;0;1;21;A01
2,018E+11;2;31;0;0;2;1;1;A01
2,018E+11;0;99;0;0;2;0;0;R01
2,018E+11;2;7;0;2;1;1;0;A01
2,018E+11;1;7;0;0;2;2;10;A01
2,018E+11;2;34;0;0;2;1;1;C01
2,018E+11;1;31;0;0;2;1;11;B01
2,018E+11;0;7;0;9;0;1;1;A01
2,018E+11;1;7;0;0;1;1;20;A01
2,018E+11;2;7;0;0;1;3;15;A01
2,018E+11;1;7;0;0;2;1;1;A01
2,018E+11;1;7;0;0;1;1;1;B01
2,018E+11;2;7;0;4;0;1;1;A01
2,018E+11;1;7;0;0;1;7;1;A01
2,018E+11;2;7;0;0;2;1;1;A01
2,018E+11;2;7;0;0;2;4;11;B01
2,018E+11;1;7;0;0;2;2;1;B01
2,018E+11;1;30;0;0;2;1;15;A01
2,018E+11;1;7;0;0;2;4;1;C01
2,018E+11;1;7;0;0;2;1;1;A01
2,018E+11;1;7;0;0;2;4;1;B01
2,018E+11;1;33;0;0;2;1;1;B01
2,018E+11;1;7;0;0;2;0;16;A01
2,018E+11;1;31;0;0;0;8;0;A01
2,018E+11;1;7;0;0;1;1;1;A01
2,018E+11;2;7;0;6;0;2;14;A01
2,018E+11;0;30;0;0;2;0;13;A01
2,018E+11;1;7;0;0;2;3;15;B01
2,018E+11;1;7;0;0;2;5;0;B01
2,018E+11;1;31;0;0;2;1;0;A01
2,018E+11;1;7;0;0;1;2;1;A01
2,018E+11;1;31;0;0;2;1;1;B01
2,018E+11;1;7;0;0;2;6;15;A01
2,018E+11;2;7;0;0;1;1;1;A01
2,018E+11;1;7;0;0;1;1;1;A01
2,018E+11;1;37;0;0;1;0;0;B01
2,018E+11;2;10;0;0;2;1;1;A01
2,018E+11;1;7;0;0;2;1;15;B01
2,018E+11;0;33;0;0;0;1;1;A01
2,018E+11;1;7;0;0;2;2;15;A01
2,018E+11;2;31;0;0;2;1;1;B01
2,018E+11;2;7;0;0;1;1;15;A01
2,018E+11;2;7;0;0;2;1;1;A01
2,018E+11;2;7;0;0;2;4;1;B01
2,018E+11;1;33;0;0;1;1;1;A01
2,018E+11;1;33;0;0;2;1;17;A01
2,018E+11;1;7;0;0;2;8;15;B01
2,018E+11;1;31;0;0;2;1;1;A01
2,018E+11;1;10;0;0;2;3;15;B01
2,018E+11;1;7;0;0;2;4;1;B01
2,018E+11;1;7;0;0;2;1;2;A01
2,018E+11;2;7;0;0;2;0;1;A01
2,018E+11;1;7;0;0;2;1;19;B01
2,018E+11;1;14;0;0;2;1;11;A01
2,018E+11;2;7;0;0;2;7;1;B01
2,018E+11;2;7;0;0;2;2;1;A01
2,018E+11;2;7;0;0;2;6;9;B01
2,018E+11;0;7;0;0;2;1;1;B01
2,018E+11;0;7;0;0;2;7;1;A01
2,018E+11;2;7;0;0;2;2;2;A01
2,018E+11;2;7;0;0;2;3;0;B01
2,018E+11;0;7;0;6;0;2;15;A01
2,018E+11;0;32;0;0;2;7;1;A01
2,018E+11;1;7;0;0;2;1;1;B01
2,018E+11;1;10;0;0;2;1;15;A01
2,018E+11;2;33;0;7;2;1;1;B01
2,018E+11;1;1;0;0;2;0;0;C01
2,018E+11;1;7;0;1;9;4;0;D01
2,018E+11;1;7;0;0;2;3;15;A01
2,018E+11;1;32;0;0;2;2;17;B01
2,018E+11;1;7;0;12;0;2;1;A01
2,018E+11;2;7;0;0;2;1;5;A01
2,018E+11;1;7;0;0;2;1;1;B01
2,018E+11;1;7;0;0;2;1;1;B01
2,018E+11;1;10;0;0;2;8;13;A01
2,018E+11;2;7;0;2;0;8;0;A01
2,018E+11;1;30;0;0;1;1;1;A01
2,018E+11;1;7;0;9;0;2;1;A01
2,018E+11;1;10;0;0;0;0;1;B01
2,018E+11;1;34;0;0;2;0;18;A01
2,018E+11;1;7;0;0;2;1;2;A01
2,018E+11;1;7;0;0;2;4;15;B01
2,018E+11;0;7;0;4;0;1;1;A01
2,018E+11;2;7;0;0;2;6;1;B01
2,018E+11;1;33;0;0;2;1;12;A01
2,018E+11;2;10;0;0;1;1;1;A01
2,018E+11;1;7;0;0;1;2;1;A01
2,018E+11;0;7;0;0;1;4;20;A01
2,018E+11;1;7;0;0;1;2;1;A01
2,018E+11;2;7;0;0;2;4;2;B01
2,018E+11;2;7;0;0;2;4;2;C01
2,018E+11;2;7;0;0;2;1;2;A01
2,018E+11;2;7;0;12;1;1;21;Z01
2,018E+11;1;10;0;0;2;3;15;A01
2,018E+11;1;7;0;0;2;4;15;B01
2,018E+11;1;30;0;12;0;1;0;A01
2,018E+11;0;7;0;0;2;3;15;A01
2,018E+11;0;7;0;0;2;3;1;B01
2,018E+11;1;7;0;2;0;1;14;A01
2,018E+11;2;7;0;0;1;5;2;A01
2,018E+11;0;7;0;0;2;1;1;B01
2,018E+11;0;7;0;0;2;1;15;A01
2,018E+11;1;10;0;0;1;2;1;A01
2,018E+11;1;7;0;0;1;3;1;A01
2,018E+11;2;7;0;0;2;1;15;B01
2,018E+11;0;34;0;0;2;1;17;A01
2,018E+11;0;7;0;0;1;2;15;A01
2,018E+11;0;1;0;0;2;1;1;B01
2,018E+11;0;7;0;0;2;2;19;A01
2,018E+11;0;33;0;0;2;7;12;A01
2,018E+11;0;7;0;0;2;3;1;B01
2,018E+11;0;40;2;0;2;2;1;B01
2,018E+11;0;7;0;8;4;3;1;A01
2,018E+11;1;7;0;8;0;0;1;A01
2,018E+11;1;7;0;0;2;1;1;B01
2,018E+11;2;7;0;7;2;1;1;A01
2,018E+11;1;7;0;0;2;1;15;A01
2,018E+11;1;32;0;0;2;1;0;B01
2,018E+11;0;10;0;0;1;4;4;A01
2,018E+11;0;7;0;0;1;0;0;A01
2,018E+11;2;7;0;0;2;1;1;A01
2,018E+11;2;7;0;0;0;4;1;B01
2,018E+11;1;10;0;0;1;2;1;Z01
2,018E+11;1;7;0;0;2;6;1;C01
2,018E+11;2;33;0;1;2;1;2;B01
2,018E+11;2;7;0;0;2;3;10;A01
2,018E+11;2;7;0;0;2;3;13;A01
2,018E+11;1;7;0;0;2;3;1;B01
2,018E+11;0;7;0;0;1;0;1;A01
2,018E+11;0;33;0;0;2;2;1;B01
2,018E+11;0;7;0;0;2;7;15;A01
2,018E+11;2;7;0;0;2;1;1;B01
2,018E+11;1;32;0;0;2;2;1;A01
2,018E+11;2;32;0;0;1;1;17;B01
2,018E+11;0;7;0;0;2;3;15;A01
2,018E+11;0;32;0;0;2;3;0;B01
2,018E+11;0;33;0;0;0;7;16;A01
2,018E+11;0;33;0;9;0;1;17;A01
2,018E+11;2;7;0;0;1;8;1;A01
2,018E+11;0;7;0;0;1;4;20;A01
2,018E+11;0;2;0;0;2;3;15;A01
2,018E+11;0;30;0;0;2;2;17;B01
2,018E+11;1;7;0;0;2;2;15;A01
2,018E+11;2;33;0;1;2;7;17;B01
2,018E+11;1;7;0;0;1;1;1;B01
2,018E+11;2;7;0;0;2;7;15;A01
2,018E+11;1;34;0;0;2;1;1;B01
2,018E+11;1;33;0;0;2;1;0;A01
2,018E+11;1;7;0;0;0;4;1;B01
2,018E+11;2;7;0;2;0;1;1;A01
2,018E+11;0;7;0;0;2;1;15;A01
2,018E+11;0;34;0;0;2;1;1;B01
2,018E+11;2;7;0;0;2;1;16;B01
2,018E+11;1;99;0;0;2;1;5;A01
2,018E+11;1;7;0;0;2;8;18;Z01
2,018E+11;0;7;0;0;0;3;15;B01
2,018E+11;0;7;0;0;2;1;15;A01
2,018E+11;1;32;0;0;2;1;1;B01
2,018E+11;1;7;0;0;2;2;19;A01
2,018E+11;1;7;0;0;2;5;1;B01
2,018E+11;1;33;0;0;2;1;2;A01
2,018E+11;2;7;0;0;2;5;15;B01
2,018E+11;0;7;0;6;6;9;1;A01
2,018E+11;2;7;0;7;0;3;14;A01
2,018E+11;0;7;0;0;2;2;16;B01
2,018E+11;0;7;0;0;2;3;13;A01
2,018E+11;1;30;0;1;0;1;14;A01
2,018E+11;1;7;0;0;2;5;24;B01
2,018E+11;2;10;0;0;2;1;1;A01
2,018E+11;2;10;0;0;2;4;1;B01
2,018E+11;2;33;0;0;2;3;1;B01
2,018E+11;0;7;0;0;2;2;0;A01
2,018E+11;1;32;0;0;1;0;0;Y01
2,018E+11;2;7;0;0;2;3;2;B01
2,018E+11;2;1;0;0;2;1;13;A01
2,018E+11;1;7;0;0;1;1;2;B01
2,018E+11;2;33;0;0;2;8;1;B01
2,018E+11;1;7;0;0;2;1;19;A01
2,018E+11;1;33;0;0;2;1;17;B01
2,018E+11;1;7;0;0;2;8;1;C01
2,018E+11;2;7;0;0;2;3;15;A01
2,018E+11;2;7;0;0;2;1;1;B01
2,018E+11;1;7;0;0;2;8;0;A01
2,018E+11;1;10;0;0;2;3;15;A01
2,018E+11;2;33;0;0;2;8;1;B01
2,018E+11;1;13;0;0;2;2;16;A01
2,018E+11;1;33;0;0;2;1;0;B01
2,018E+11;1;10;0;0;2;2;1;A01
2,018E+11;1;1;0;0;2;3;1;B01
2,018E+11;0;7;0;0;2;5;1;B01
2,018E+11;0;7;0;0;2;1;5;A01
2,018E+11;2;7;0;0;2;7;1;B01
2,018E+11;1;7;0;0;2;3;15;C01
2,018E+11;1;7;0;0;2;1;19;A01
2,018E+11;0;7;0;13;0;1;16;A01
2,018E+11;2;7;0;0;1;7;1;A01
2,018E+11;0;7;0;0;2;8;1;A01
2,018E+11;2;33;0;0;2;1;1;B01
2,018E+11;0;34;0;0;2;3;13;A01
2,018E+11;0;7;0;0;2;5;17;B01
2,018E+11;1;7;0;0;2;3;23;C01
2,018E+11;2;1;0;0;2;8;1;B01
2,018E+11;2;7;0;0;2;2;13;A01
2,018E+11;1;32;0;15;0;1;14;A01
2,018E+11;2;99;0;0;2;6;23;C01
2,018E+11;1;32;0;0;2;1;1;D01
2,018E+11;2;7;0;0;2;1;1;A01
2,018E+11;2;7;0;0;2;4;23;B01
2,018E+11;2;7;0;0;2;3;1;B01
2,018E+11;0;7;0;0;2;6;0;C01
2,018E+11;1;7;0;0;2;3;15;A01
2,018E+11;1;1;0;0;2;1;19;A01
2,018E+11;2;1;0;0;2;1;1;B01
2,018E+11;2;7;0;2;0;1;14;A01
2,018E+11;1;7;0;8;2;1;1;A01
2,018E+11;1;7;0;0;0;4;1;C01
2,018E+11;1;7;0;0;2;5;1;B01
2,018E+11;2;7;0;10;2;2;17;A01
2,018E+11;1;7;0;0;2;2;16;A01
2,018E+11;1;1;0;0;2;1;1;B01
2,018E+11;0;7;0;0;1;2;0;A01
2,018E+11;1;7;0;0;2;1;1;D01
2,018E+11;1;7;0;0;2;1;0;A01
2,018E+11;1;7;0;0;2;5;2;C01
2,018E+11;1;7;0;0;2;2;1;B01
2,018E+11;1;7;0;0;2;4;2;B01
2,018E+11;1;7;0;0;2;1;2;A01
2,018E+11;2;7;0;0;1;2;2;A01
2,018E+11;0;7;0;0;2;4;23;1 F
2,018E+11;0;7;0;0;2;4;23;G01
2,018E+11;1;7;0;0;2;2;23;D01
2,018E+11;1;7;0;0;2;4;23;C01
2,018E+11;1;7;0;0;2;6;23;B01
2,018E+11;1;7;0;0;2;4;23;E01
2,018E+11;1;7;0;0;2;1;1;A01
2,018E+11;1;7;0;0;1;3;15;A01
2,018E+11;1;7;0;0;2;1;2;A01
2,018E+11;1;7;0;0;2;6;0;B01
2,018E+11;1;7;0;12;2;1;19;A01
2,018E+11;2;7;0;0;2;1;1;B01
2,018E+11;1;32;0;0;2;3;17;A01
2,018E+11;2;7;0;0;2;3;13;A01
2,018E+11;2;33;0;0;2;2;2;B01
2,018E+11;1;1;0;0;2;1;1;B01
2,018E+11;0;10;0;0;2;0;0;A01
2,018E+11;1;7;0;0;2;1;1;B01
2,018E+11;2;7;0;12;0;5;15;A01
2,018E+11;1;7;0;0;1;2;1;A01
2,018E+11;1;1;0;0;2;1;1;B01
2,018E+11;1;10;0;0;2;1;9;A01
2,018E+11;1;7;0;0;2;3;1;A01
2,018E+11;1;7;0;0;2;5;1;B01
2,018E+11;0;30;0;8;0;1;14;A01
2,018E+11;2;7;0;0;2;4;1;B01
2,018E+11;1;7;0;0;2;1;0;A01
2,018E+11;0;10;0;0;2;6;0;B01
2,018E+11;0;10;0;0;2;1;0;C01
2,018E+11;0;33;0;0;2;1;16;A01
2,018E+11;2;7;0;0;2;7;15;A01
2,018E+11;1;32;0;0;2;1;1;B01
2,018E+11;1;7;0;0;2;3;15;A01
2,018E+11;2;31;0;0;2;8;1;B01
2,018E+11;1;7;0;0;6;5;1;B01
2,018E+11;0;1;0;0;2;1;19;A01
2,018E+11;0;10;0;0;2;4;2;B01
2,018E+11;0;10;0;0;2;1;2;A01
2,018E+11;1;33;0;0;2;1;2;A01
2,018E+11;0;7;0;0;0;4;23;B01
2,018E+11;2;33;0;0;2;1;7;A01
2,018E+11;2;7;0;0;2;2;16;B01
2,018E+11;2;7;0;0;1;1;16;A01
2,018E+11;2;10;0;3;0;1;16;A01
2,018E+11;1;7;0;0;1;2;1;A01
2,018E+11;2;7;0;0;2;3;16;A01
2,018E+11;2;7;0;0;2;2;16;Z01
2,018E+11;0;7;0;0;2;1;1;B01
2,018E+11;0;7;0;0;2;7;1;A01
2,018E+11;2;7;0;0;0;4;23;B01
2,018E+11;2;7;0;0;2;1;1;A01
2,018E+11;1;32;0;0;2;2;1;B01
2,018E+11;2;7;0;0;2;2;15;A01
2,018E+11;2;31;0;0;2;2;1;A01
2,018E+11;1;7;0;0;2;1;1;B01
2,018E+11;0;14;0;0;2;5;16;B01
2,018E+11;2;1;0;0;2;1;0;A01
2,018E+11;1;7;0;0;2;1;2;A01
2,018E+11;1;7;0;0;2;4;2;B01
2,018E+11;2;7;0;0;2;2;1;B01
2,018E+11;0;33;0;0;2;6;23;A01
2,018E+11;2;7;0;0;2;8;1;B01
2,018E+11;1;7;0;0;2;3;13;A01
2,018E+11;2;7;0;0;2;3;1;C01
2,018E+11;0;1;0;0;2;1;0;A01
2,018E+11;2;7;0;0;2;5;16;B01
2,018E+11;0;32;0;0;2;1;1;B01
2,018E+11;0;7;0;0;2;2;19;A01
2,018E+11;1;7;0;0;1;2;1;A01
